what articles exist which deal with tss time sharing system an operating system for ibm computers
Found 100 hits.
50. CACM-1899.html 18.238504
51. CACM-2195.html 18.238218
52. CACM-1423.html 18.193604
53. CACM-1791.html 17.956263
54. CACM-1935.html 17.559473
55. CACM-1432.html 17.264366
56. CACM-2701.html 16.979792
57. CACM-2986.html 16.479622
58. CACM-1172.html 16.479029
59. CACM-1415.html 16.023245
60. CACM-2568.html 15.879774
61. CACM-3100.html 15.173974
62. CACM-1721.html 14.997493
63. CACM-1934.html 14.854441
64. CACM-2453.html 14.513957
65. CACM-2125.html 14.409408
66. CACM-3138.html 14.100659
67. CACM-2856.html 13.8448
68. CACM-1456.html 13.788612
69. CACM-1828.html 13.72138
70. CACM-2767.html 13.648907
71. CACM-2819.html 13.631481
72. CACM-3033.html 13.490486
73. CACM-2273.html 13.348217
74. CACM-1924.html 13.279089
75. CACM-3125.html 13.218012
76. CACM-2925.html 13.07332
77. CACM-1947.html 13.057391
78. CACM-2606.html 12.823271
79. CACM-1925.html 12.748924
80. CACM-3172.html 12.748924
81. CACM-2923.html 12.588584
82. CACM-2389.html 12.419401
83. CACM-2920.html 12.173743
84. CACM-2903.html 12.164526
85. CACM-1727.html 12.081625
86. CACM-3153.html 12.036806
87. CACM-2213.html 12.001857
88. CACM-2081.html 11.989627
89. CACM-1401.html 11.937881
90. CACM-3134.html 11.776026
91. CACM-2523.html 11.775158
92. CACM-2771.html 11.697984
93. CACM-3085.html 11.585019
94. CACM-3132.html 11.513649
95. CACM-2247.html 11.484386
96. CACM-2554.html 11.301188
97. CACM-2950.html 11.292198
98. CACM-2561.html 11.287044
99. CACM-3008.html 11.166193
100. CACM-1487.html 11.113733
articles about the sensitivity of the eigenvalue decomposition of real matrices in particular zero-one matrices im especially interested in the separation of eigenspaces corresponding to distinct eigenvalues articles on the subject c davis and w kahn the rotation of eigenvectors by a permutation siam j numerical analysis vol 7, no 1 1970); g stewart error bounds for approximate invariant subspaces of closed linear operators siam j numerical analysis vol 8, no 4 1971). davis c kahn w stewart g
Error
currently interested in isolation of root of polynomial there is an old more recent material heindel l
Found 100 hits.
1. CACM-2660.html 13.653744
2. CACM-1667.html 13.192298
3. CACM-1893.html 13.192298
4. CACM-1524.html 13.011409
5. CACM-1763.html 11.498077
6. CACM-1999.html 11.141586
7. CACM-1949.html 10.889609
8. CACM-0435.html 9.608856
9. CACM-0116.html 9.279731
10. CACM-1615.html 9.20387
11. CACM-1567.html 8.870613
12. CACM-1932.html 8.865021
13. CACM-1623.html 8.526712
14. CACM-1620.html 8.302157
15. CACM-2324.html 8.214047
16. CACM-2749.html 8.158626
17. CACM-0492.html 7.994796
18. CACM-1046.html 7.5985746
19. CACM-0397.html 7.5611186
20. CACM-1440.html 7.547934
21. CACM-0884.html 7.5023165
22. CACM-1346.html 7.423305
23. CACM-2266.html 7.3545895
24. CACM-1882.html 7.295216
25. CACM-1386.html 7.2299776
26. CACM-2135.html 7.1385164
27. CACM-1333.html 7.028294
28. CACM-3166.html 6.7323675
29. CACM-1633.html 6.6506124
30. CACM-2345.html 6.622678
31. CACM-1644.html 6.578423
32. CACM-0005.html 6.495836
33. CACM-1812.html 6.4810467
34. CACM-0848.html 6.4557385
35. CACM-0035.html 6.4310846
36. CACM-2385.html 6.423903
37. CACM-2657.html 6.398505
38. CACM-1051.html 6.368136
39. CACM-0334.html 6.367612
40. CACM-2808.html 6.331361
41. CACM-1875.html 6.330367
42. CACM-2722.html 6.251309
43. CACM-2706.html 6.2454596
44. CACM-1520.html 6.244353
45. CACM-1618.html 6.244353
46. CACM-1197.html 6.086628
47. CACM-0672.html 6.0784087
48. CACM-1832.html 6.0681577
49. CACM-3018.html 6.033343
50. CACM-2306.html 6.033175
51. CACM-2779.html 5.9725733
52. CACM-0464.html 5.910778
53. CACM-2181.html 5.897539
54. CACM-2486.html 5.840412
55. CACM-2897.html 5.820223
56. CACM-1643.html 5.7825694
57. CACM-1014.html 5.7770267
58. CACM-3039.html 5.715255
59. CACM-3127.html 5.715255
60. CACM-1689.html 5.6761403
61. CACM-1940.html 5.6442285
62. CACM-1031.html 5.643516
63. CACM-1153.html 5.637814
64. CACM-1726.html 5.613896
65. CACM-2254.html 5.5484667
66. CACM-1803.html 5.5464816
67. CACM-1456.html 5.4118266
68. CACM-0679.html 5.4053144
69. CACM-2090.html 5.3438034
70. CACM-2500.html 5.3279834
71. CACM-1852.html 5.3248725
72. CACM-1867.html 5.3248725
73. CACM-2093.html 5.319106
74. CACM-2999.html 5.3120685
75. CACM-1946.html 5.278057
76. CACM-2423.html 5.269605
77. CACM-1931.html 5.2675304
78. CACM-0332.html 5.217119
79. CACM-0276.html 5.186553
80. CACM-1650.html 5.174245
81. CACM-1254.html 5.161454
82. CACM-2449.html 5.1378613
83. CACM-0497.html 5.1377974
84. CACM-2709.html 5.1377974
85. CACM-2526.html 5.124354
86. CACM-0531.html 5.1165094
87. CACM-0340.html 5.105577
88. CACM-0341.html 5.105577
89. CACM-0819.html 5.105577
90. CACM-2744.html 5.0608077
91. CACM-0125.html 5.054172
92. CACM-0842.html 5.054172
93. CACM-0111.html 5.0229735
94. CACM-1015.html 5.0229735
95. CACM-1080.html 5.0037913
96. CACM-2458.html 5.0037913
97. CACM-2676.html 5.0037913
98. CACM-1121.html 4.994038
99. CACM-0112.html 4.9544053
100. CACM-0179.html 4.9544053
probabilistic algorithms especially those dealing with algebraic and symbolic manipulation some examples rabiin probabilistic algorithm on finite field siam waztch probabilistic testing of polynomial identities siam rabinm
Found 100 hits.
1. CACM-2932.html 29.091536
2. CACM-1474.html 28.52866
3. CACM-2165.html 24.753706
4. CACM-3175.html 24.351982
5. CACM-2836.html 24.026487
6. CACM-2090.html 21.057169
7. CACM-2681.html 20.730658
8. CACM-3071.html 20.191078
9. CACM-1397.html 19.761492
10. CACM-1386.html 19.61492
11. CACM-2323.html 19.436533
12. CACM-2560.html 17.595253
13. CACM-2166.html 17.455776
14. CACM-2645.html 16.817158
15. CACM-1935.html 16.253702
16. CACM-2167.html 15.695898
17. CACM-3203.html 15.04147
18. CACM-2170.html 14.259577
19. CACM-2580.html 13.954611
20. CACM-2850.html 13.8326845
21. CACM-2169.html 13.743421
22. CACM-2164.html 13.602524
23. CACM-2516.html 13.320488
24. CACM-1216.html 13.135751
25. CACM-1214.html 12.8813
26. CACM-0265.html 12.315722
27. CACM-1396.html 12.288251
28. CACM-2437.html 12.279075
29. CACM-2414.html 12.183668
30. CACM-2253.html 11.755955
31. CACM-0719.html 11.4514065
32. CACM-1667.html 11.322264
33. CACM-1893.html 11.322264
34. CACM-2450.html 11.315821
35. CACM-1393.html 11.026786
36. CACM-1392.html 10.935701
37. CACM-3201.html 10.471667
38. CACM-1154.html 10.172774
39. CACM-0393.html 10.138821
40. CACM-1524.html 9.967907
41. CACM-2490.html 9.942158
42. CACM-1696.html 9.911272
43. CACM-1806.html 9.7732935
44. CACM-1619.html 9.345515
45. CACM-0762.html 9.342795
46. CACM-1743.html 9.214353
47. CACM-0892.html 9.206916
48. CACM-1948.html 9.13367
49. CACM-2266.html 9.126205
50. CACM-2767.html 9.092082
51. CACM-2567.html 9.066086
52. CACM-1049.html 9.012981
53. CACM-1543.html 8.918427
54. CACM-1388.html 8.914743
55. CACM-1664.html 8.764148
56. CACM-2283.html 8.762763
57. CACM-2325.html 8.724275
58. CACM-3031.html 8.678566
59. CACM-1706.html 8.629466
60. CACM-1946.html 8.601269
61. CACM-2956.html 8.522158
62. CACM-2719.html 8.496855
63. CACM-0111.html 8.39775
64. CACM-1387.html 8.389841
65. CACM-1210.html 8.260939
66. CACM-2402.html 8.252448
67. CACM-3078.html 8.170583
68. CACM-0284.html 8.169531
69. CACM-1862.html 8.093644
70. CACM-1144.html 8.091265
71. CACM-2679.html 7.960282
72. CACM-2997.html 7.9510517
73. CACM-1252.html 7.926714
74. CACM-1394.html 7.845277
75. CACM-1391.html 7.805684
76. CACM-2958.html 7.769458
77. CACM-2094.html 7.75586
78. CACM-3006.html 7.713499
79. CACM-2273.html 7.696138
80. CACM-1453.html 7.6841936
81. CACM-2385.html 7.66112
82. CACM-0717.html 7.623152
83. CACM-2081.html 7.5786448
84. CACM-1628.html 7.5592957
85. CACM-2704.html 7.5210643
86. CACM-3018.html 7.415934
87. CACM-2410.html 7.3848505
88. CACM-1197.html 7.3123426
89. CACM-1924.html 7.2719917
90. CACM-2963.html 7.264773
91. CACM-1763.html 7.260093
92. CACM-0644.html 7.208975
93. CACM-3121.html 7.0667486
94. CACM-3131.html 7.051894
95. CACM-1699.html 7.050395
96. CACM-1020.html 7.0272274
97. CACM-1180.html 7.0145893
98. CACM-0646.html 6.972341
99. CACM-0937.html 6.972341
100. CACM-1595.html 6.9269667
fast algorithm for context-free language recognition or parsing
Found 100 hits.
1. CACM-1265.html 21.41079
2. CACM-2110.html 20.680338
3. CACM-2030.html 19.443844
4. CACM-2698.html 18.416471
5. CACM-2112.html 18.406094
6. CACM-2061.html 18.10269
7. CACM-1350.html 16.984213
8. CACM-2739.html 16.291077
9. CACM-2084.html 15.618805
10. CACM-1399.html 14.781001
11. CACM-2754.html 14.655064
12. CACM-2476.html 14.617131
13. CACM-2733.html 14.579635
14. CACM-1787.html 14.355363
15. CACM-1012.html 13.852663
16. CACM-2703.html 13.767093
17. CACM-1768.html 13.381236
18. CACM-2340.html 12.934016
19. CACM-2179.html 12.850277
20. CACM-2836.html 12.581408
21. CACM-1825.html 12.089711
22. CACM-2811.html 11.880926
23. CACM-1836.html 11.649968
24. CACM-1131.html 11.444207
25. CACM-2546.html 11.063042
26. CACM-1548.html 10.959791
27. CACM-2702.html 10.846474
28. CACM-1184.html 10.585421
29. CACM-1683.html 10.367536
30. CACM-2603.html 10.3367
31. CACM-2794.html 10.315091
32. CACM-1737.html 10.297996
33. CACM-0949.html 10.220859
34. CACM-2301.html 10.11555
35. CACM-2581.html 9.725734
36. CACM-1527.html 9.257651
37. CACM-1612.html 9.093852
38. CACM-1569.html 8.981345
39. CACM-1989.html 8.971979
40. CACM-2795.html 8.933353
41. CACM-1855.html 8.780048
42. CACM-1453.html 8.660027
43. CACM-2921.html 8.646283
44. CACM-2643.html 8.178307
45. CACM-2184.html 8.080898
46. CACM-2113.html 7.9967165
47. CACM-2050.html 7.946744
48. CACM-2786.html 7.9001036
49. CACM-2060.html 7.7903757
50. CACM-2684.html 7.743271
51. CACM-2832.html 7.3116927
52. CACM-1306.html 7.291604
53. CACM-2492.html 7.033823
54. CACM-2982.html 6.9758716
55. CACM-1525.html 6.9332914
56. CACM-2310.html 6.885023
57. CACM-1549.html 6.6679482
58. CACM-1668.html 6.64863
59. CACM-1669.html 6.64863
60. CACM-3172.html 6.615707
61. CACM-2880.html 6.599805
62. CACM-2980.html 6.5977187
63. CACM-1917.html 6.5749044
64. CACM-1553.html 6.56213
65. CACM-1679.html 6.518491
66. CACM-1020.html 6.408233
67. CACM-1837.html 6.363448
68. CACM-1921.html 6.363448
69. CACM-2000.html 6.361762
70. CACM-2545.html 6.329515
71. CACM-3045.html 6.3089995
72. CACM-2641.html 6.2532034
73. CACM-2481.html 6.2323446
74. CACM-2211.html 6.2103825
75. CACM-1682.html 6.1798334
76. CACM-2195.html 6.1603413
77. CACM-2350.html 6.154076
78. CACM-2908.html 6.1239977
79. CACM-1179.html 6.096038
80. CACM-1073.html 6.043731
81. CACM-3094.html 6.039436
82. CACM-1826.html 6.0153885
83. CACM-2252.html 5.9395704
84. CACM-2986.html 5.9057484
85. CACM-2651.html 5.8978033
86. CACM-2922.html 5.8402467
87. CACM-0204.html 5.835817
88. CACM-2287.html 5.7981887
89. CACM-0462.html 5.749609
90. CACM-1335.html 5.720621
91. CACM-1902.html 5.6481514
92. CACM-3176.html 5.6447754
93. CACM-3132.html 5.636139
94. CACM-1223.html 5.6204643
95. CACM-2054.html 5.613943
96. CACM-2215.html 5.613943
97. CACM-2402.html 5.613943
98. CACM-1400.html 5.5911126
99. CACM-3087.html 5.5077
100. CACM-2902.html 5.4699297
articles describing the relationship between data types and concurrency eg what is the type of a process when is a synchronization attempt between two processes type correct in a message-passing system is there any notion of the types of messages--ie any way to check that the sender of the message and the receiver are both treating the bit stream as some particular type
Found 100 hits.
1. CACM-2265.html 44.682262
2. CACM-2956.html 40.807446
3. CACM-3105.html 36.04977
4. CACM-2651.html 35.554905
5. CACM-2632.html 34.90346
6. CACM-2912.html 34.765743
7. CACM-2376.html 34.247547
8. CACM-2060.html 31.830414
9. CACM-2957.html 30.226372
10. CACM-2958.html 29.918648
11. CACM-3031.html 29.756878
12. CACM-3103.html 29.460495
13. CACM-2341.html 29.32557
14. CACM-2941.html 29.316761
15. CACM-3142.html 28.978855
16. CACM-2558.html 28.85146
17. CACM-2560.html 26.09799
18. CACM-0618.html 25.699106
19. CACM-0243.html 25.669716
20. CACM-2342.html 24.418121
21. CACM-2321.html 23.314598
22. CACM-2794.html 23.109545
23. CACM-1828.html 22.990456
24. CACM-3128.html 22.790653
25. CACM-2184.html 22.220415
26. CACM-2369.html 21.89166
27. CACM-2850.html 21.733076
28. CACM-3021.html 21.475906
29. CACM-2080.html 21.401302
30. CACM-1455.html 21.0742
31. CACM-2229.html 20.933641
32. CACM-1181.html 20.803612
33. CACM-1398.html 20.41711
34. CACM-1135.html 20.081488
35. CACM-1143.html 20.05301
36. CACM-2003.html 20.04331
37. CACM-2470.html 19.979412
38. CACM-1768.html 19.958004
39. CACM-2242.html 19.792551
40. CACM-0867.html 19.659334
41. CACM-1736.html 19.548952
42. CACM-2815.html 19.280394
43. CACM-1626.html 19.122488
44. CACM-1922.html 19.102108
45. CACM-1719.html 19.069155
46. CACM-2513.html 19.045252
47. CACM-1748.html 18.846277
48. CACM-2033.html 18.78695
49. CACM-1426.html 18.78591
50. CACM-3141.html 18.58907
51. CACM-1698.html 18.45239
52. CACM-1960.html 18.43632
53. CACM-0990.html 18.29101
54. CACM-2937.html 18.226913
55. CACM-2083.html 18.136848
56. CACM-2537.html 18.10839
57. CACM-3153.html 18.066679
58. CACM-1062.html 18.058065
59. CACM-2920.html 18.04639
60. CACM-2194.html 17.786486
61. CACM-1152.html 17.668438
62. CACM-2939.html 17.628994
63. CACM-2244.html 17.581676
64. CACM-1646.html 17.551174
65. CACM-2243.html 17.479975
66. CACM-2353.html 17.411572
67. CACM-2888.html 17.394354
68. CACM-0251.html 17.165514
69. CACM-1474.html 17.136866
70. CACM-1625.html 17.121502
71. CACM-3006.html 17.109953
72. CACM-2241.html 16.893642
73. CACM-3148.html 16.816204
74. CACM-0242.html 16.73352
75. CACM-1162.html 16.70943
76. CACM-2233.html 16.617699
77. CACM-1309.html 16.604261
78. CACM-0982.html 16.561691
79. CACM-1591.html 16.451582
80. CACM-3196.html 16.305063
81. CACM-3039.html 16.265415
82. CACM-2940.html 16.173992
83. CACM-2167.html 16.13955
84. CACM-0695.html 16.135015
85. CACM-3114.html 16.0903
86. CACM-2371.html 16.071377
87. CACM-1172.html 16.045643
88. CACM-0794.html 15.914943
89. CACM-2178.html 15.885481
90. CACM-2218.html 15.777026
91. CACM-1543.html 15.717711
92. CACM-1441.html 15.612022
93. CACM-1587.html 15.54887
94. CACM-2439.html 15.480222
95. CACM-2749.html 15.390392
96. CACM-0409.html 15.366355
97. CACM-0252.html 15.202214
98. CACM-0676.html 15.060959
99. CACM-2527.html 14.974034
100. CACM-2705.html 14.965222
what is the type of a module i dont want the entire literature on abstract data types here but im not sure how to phrase this to avoid it im interested in questions about how one can check that a module matches contexts in which it is used
Found 100 hits.
1. CACM-3031.html 32.042953
2. CACM-3105.html 27.512856
3. CACM-2867.html 25.492075
4. CACM-2082.html 25.233665
5. CACM-2470.html 24.437956
6. CACM-3142.html 23.62819
7. CACM-1698.html 23.422956
8. CACM-2958.html 22.75302
9. CACM-2941.html 22.383938
10. CACM-2931.html 21.002974
11. CACM-3103.html 20.761194
12. CACM-1861.html 20.562277
13. CACM-1323.html 19.45843
14. CACM-2369.html 18.46694
15. CACM-2989.html 18.440622
16. CACM-2956.html 18.272594
17. CACM-3177.html 18.25579
18. CACM-1625.html 17.472055
19. CACM-1931.html 17.071156
20. CACM-1413.html 16.7684
21. CACM-2970.html 16.500082
22. CACM-0595.html 16.086767
23. CACM-2558.html 15.4476595
24. CACM-2247.html 15.398597
25. CACM-2705.html 15.391952
26. CACM-2651.html 15.311282
27. CACM-1768.html 15.085391
28. CACM-2815.html 14.985593
29. CACM-2480.html 14.728405
30. CACM-0483.html 14.602883
31. CACM-2937.html 14.59803
32. CACM-0718.html 14.205452
33. CACM-1787.html 14.128151
34. CACM-1470.html 14.0954
35. CACM-2109.html 14.043633
36. CACM-2579.html 14.04133
37. CACM-3082.html 13.973214
38. CACM-2582.html 13.968033
39. CACM-2940.html 13.857258
40. CACM-2939.html 13.720676
41. CACM-1828.html 13.643402
42. CACM-0867.html 13.584442
43. CACM-1324.html 13.193518
44. CACM-2835.html 13.132158
45. CACM-1162.html 13.126919
46. CACM-2167.html 13.015157
47. CACM-2909.html 12.913003
48. CACM-1486.html 12.889597
49. CACM-2139.html 12.866386
50. CACM-1456.html 12.8455715
51. CACM-2390.html 12.769414
52. CACM-3033.html 12.742189
53. CACM-1359.html 12.736278
54. CACM-2356.html 12.691084
55. CACM-2341.html 12.655165
56. CACM-3087.html 12.504608
57. CACM-2424.html 12.447586
58. CACM-0492.html 12.292419
59. CACM-2609.html 12.2875185
60. CACM-2406.html 12.272166
61. CACM-2354.html 12.194014
62. CACM-2309.html 12.115074
63. CACM-1382.html 12.108046
64. CACM-2986.html 12.016454
65. CACM-1469.html 12.000277
66. CACM-2208.html 11.915771
67. CACM-1491.html 11.903118
68. CACM-2957.html 11.881233
69. CACM-3069.html 11.849986
70. CACM-2572.html 11.692279
71. CACM-2959.html 11.679738
72. CACM-1643.html 11.526043
73. CACM-2832.html 11.322914
74. CACM-2184.html 11.307111
75. CACM-3054.html 11.223696
76. CACM-1143.html 11.17502
77. CACM-2883.html 11.133813
78. CACM-1235.html 11.130275
79. CACM-3009.html 11.107905
80. CACM-1033.html 11.026633
81. CACM-2718.html 11.017169
82. CACM-1650.html 11.014714
83. CACM-1907.html 11.010174
84. CACM-2265.html 10.949947
85. CACM-2886.html 10.848779
86. CACM-1341.html 10.83931
87. CACM-0497.html 10.776134
88. CACM-2305.html 10.768459
89. CACM-2342.html 10.717036
90. CACM-1769.html 10.716185
91. CACM-3060.html 10.687374
92. CACM-3120.html 10.656457
93. CACM-0670.html 10.65202
94. CACM-2233.html 10.611547
95. CACM-3148.html 10.597945
96. CACM-0616.html 10.579627
97. CACM-2046.html 10.572507
98. CACM-2876.html 10.5533905
99. CACM-2568.html 10.449069
100. CACM-1135.html 10.446889
what does type compatibility mean in languages that allow programmer defined types you might want to restrict this to extensible languages that allow definition of abstract data types or programmer-supplied definitions of operators like  
Found 100 hits.
1. CACM-2651.html 45.11136
2. CACM-2940.html 39.062534
3. CACM-1861.html 31.946157
4. CACM-3103.html 31.007004
5. CACM-3105.html 30.538124
6. CACM-1614.html 28.02983
7. CACM-1902.html 26.597254
8. CACM-2958.html 26.359493
9. CACM-2956.html 25.945808
10. CACM-2470.html 24.188007
11. CACM-2941.html 23.689554
12. CACM-2957.html 22.981054
13. CACM-2254.html 21.206528
14. CACM-3031.html 21.018534
15. CACM-2931.html 20.892244
16. CACM-2785.html 20.035736
17. CACM-1678.html 20.004282
18. CACM-2406.html 19.159195
19. CACM-2265.html 18.93509
20. CACM-2684.html 18.83371
21. CACM-2705.html 18.80416
22. CACM-1213.html 18.77332
23. CACM-2082.html 18.764132
24. CACM-2078.html 18.34267
25. CACM-2341.html 18.269497
26. CACM-0527.html 17.641882
27. CACM-1602.html 17.602116
28. CACM-2558.html 16.927782
29. CACM-2138.html 16.705671
30. CACM-1098.html 16.695732
31. CACM-2939.html 16.504347
32. CACM-1693.html 16.27063
33. CACM-1835.html 16.252731
34. CACM-1439.html 16.169323
35. CACM-2320.html 16.139061
36. CACM-2126.html 16.132046
37. CACM-1703.html 16.04927
38. CACM-1491.html 16.04298
39. CACM-2527.html 15.871448
40. CACM-1262.html 15.775667
41. CACM-3101.html 15.74102
42. CACM-2717.html 15.578803
43. CACM-1463.html 15.537088
44. CACM-1470.html 15.496171
45. CACM-1626.html 15.355172
46. CACM-2699.html 15.351645
47. CACM-2799.html 15.249796
48. CACM-1869.html 15.029384
49. CACM-2178.html 14.9255085
50. CACM-3185.html 14.892065
51. CACM-2546.html 14.882696
52. CACM-2898.html 14.862724
53. CACM-2264.html 14.51169
54. CACM-1379.html 14.462124
55. CACM-3150.html 14.357963
56. CACM-1282.html 14.241379
57. CACM-0630.html 14.056585
58. CACM-1142.html 14.041428
59. CACM-1625.html 13.83094
60. CACM-3091.html 13.509835
61. CACM-0595.html 13.415511
62. CACM-0867.html 13.272477
63. CACM-3142.html 13.23352
64. CACM-2299.html 13.07133
65. CACM-0618.html 12.915179
66. CACM-2732.html 12.667136
67. CACM-1002.html 12.595866
68. CACM-2314.html 12.550782
69. CACM-2081.html 12.524227
70. CACM-2317.html 12.492422
71. CACM-1989.html 12.370929
72. CACM-2180.html 12.340481
73. CACM-3006.html 12.310818
74. CACM-2723.html 12.26285
75. CACM-2632.html 12.249067
76. CACM-2876.html 12.181509
77. CACM-2937.html 12.134012
78. CACM-1988.html 12.107872
79. CACM-1783.html 12.074247
80. CACM-1467.html 12.016018
81. CACM-2909.html 11.946205
82. CACM-2425.html 11.911493
83. CACM-2083.html 11.772571
84. CACM-1112.html 11.717208
85. CACM-2305.html 11.708635
86. CACM-2152.html 11.683294
87. CACM-0205.html 11.643835
88. CACM-2950.html 11.601191
89. CACM-2002.html 11.570815
90. CACM-1552.html 11.553333
91. CACM-1878.html 11.525093
92. CACM-2051.html 11.518673
93. CACM-1792.html 11.44968
94. CACM-0972.html 11.394477
95. CACM-2710.html 11.190376
96. CACM-2155.html 11.085035
97. CACM-2295.html 11.035556
98. CACM-3171.html 10.928488
99. CACM-2316.html 10.875222
100. CACM-3167.html 10.766851
list all articles dealing with data types in the following languages that are referenced frequently in papers on the above languages eg catch any languages with interesting type structures that i might have missed
Found 100 hits.
1. CACM-2956.html 29.213507
2. CACM-1098.html 27.685572
3. CACM-2265.html 26.445677
4. CACM-3105.html 26.070005
5. CACM-2941.html 25.381628
6. CACM-1485.html 23.424906
7. CACM-1588.html 23.346527
8. CACM-2406.html 22.823067
9. CACM-1457.html 22.794668
10. CACM-2651.html 21.757421
11. CACM-1470.html 21.53391
12. CACM-2699.html 19.830502
13. CACM-1324.html 18.99513
14. CACM-2470.html 18.96965
15. CACM-2295.html 18.959219
16. CACM-1051.html 18.943525
17. CACM-3188.html 18.540632
18. CACM-2317.html 18.48634
19. CACM-2254.html 18.312807
20. CACM-2051.html 18.02146
21. CACM-1678.html 17.915344
22. CACM-1135.html 17.801933
23. CACM-2060.html 17.512762
24. CACM-2314.html 17.340425
25. CACM-2705.html 17.154255
26. CACM-2939.html 16.97803
27. CACM-2940.html 16.639635
28. CACM-1835.html 16.581059
29. CACM-1366.html 16.540718
30. CACM-2316.html 16.312834
31. CACM-2341.html 16.282312
32. CACM-1459.html 16.239254
33. CACM-2558.html 16.097286
34. CACM-1710.html 16.004505
35. CACM-2958.html 15.932101
36. CACM-2138.html 15.913624
37. CACM-1988.html 15.797056
38. CACM-2603.html 15.784516
39. CACM-1162.html 15.683846
40. CACM-3103.html 15.654675
41. CACM-2717.html 15.623093
42. CACM-1463.html 15.443742
43. CACM-2198.html 15.317832
44. CACM-2957.html 15.301924
45. CACM-2710.html 15.038607
46. CACM-2931.html 14.909882
47. CACM-2326.html 14.85286
48. CACM-3030.html 14.682009
49. CACM-0249.html 14.579463
50. CACM-1456.html 14.558567
51. CACM-0265.html 14.557019
52. CACM-2148.html 14.492543
53. CACM-1703.html 14.390154
54. CACM-2632.html 14.276735
55. CACM-2906.html 14.168577
56. CACM-1612.html 14.082089
57. CACM-2078.html 14.044651
58. CACM-2034.html 14.004816
59. CACM-2084.html 13.99799
60. CACM-1869.html 13.953746
61. CACM-2718.html 13.743042
62. CACM-0990.html 13.551198
63. CACM-2002.html 13.483778
64. CACM-3106.html 13.396304
65. CACM-2036.html 13.39308
66. CACM-1309.html 13.327893
67. CACM-2704.html 13.273019
68. CACM-3102.html 13.210333
69. CACM-1046.html 13.065296
70. CACM-2684.html 13.006873
71. CACM-2833.html 12.967466
72. CACM-1853.html 12.95527
73. CACM-3198.html 12.934662
74. CACM-1852.html 12.871532
75. CACM-2546.html 12.839848
76. CACM-2264.html 12.7888365
77. CACM-2645.html 12.775474
78. CACM-2411.html 12.755191
79. CACM-1216.html 12.691207
80. CACM-3148.html 12.689235
81. CACM-1861.html 12.628245
82. CACM-1306.html 12.58306
83. CACM-2513.html 12.569442
84. CACM-3150.html 12.542311
85. CACM-0731.html 12.529295
86. CACM-1466.html 12.402373
87. CACM-1035.html 12.386593
88. CACM-1181.html 12.2330475
89. CACM-2305.html 12.172061
90. CACM-2253.html 12.168629
91. CACM-1878.html 12.155594
92. CACM-0527.html 12.152578
93. CACM-1102.html 12.150087
94. CACM-1138.html 12.150087
95. CACM-1350.html 12.149339
96. CACM-1549.html 12.128195
97. CACM-1496.html 12.07433
98. CACM-2168.html 12.06856
99. CACM-0463.html 12.027756
100. CACM-0651.html 12.027756
theory of distributed systems and databases subtopics of special interest include reliability and fault-tolerance in distributed systems atomicity distributed transactions synchronization algorithms resource allocation lower bounds and models for asynchronous parallel systems also theory of communicating processes and protocols p box 2158 yale station new haven conn 06520
Found 100 hits.
1. CACM-3128.html 42.072113
2. CACM-3082.html 37.050632
3. CACM-3043.html 36.552097
4. CACM-2578.html 34.98369
5. CACM-3148.html 34.429367
6. CACM-3141.html 28.708738
7. CACM-3137.html 28.699682
8. CACM-2849.html 26.225069
9. CACM-1747.html 25.961191
10. CACM-2128.html 25.8844
11. CACM-2080.html 25.590515
12. CACM-2371.html 25.451324
13. CACM-2969.html 25.359642
14. CACM-1751.html 24.516827
15. CACM-2949.html 24.01339
16. CACM-2342.html 23.094765
17. CACM-2522.html 22.117462
18. CACM-2276.html 21.55942
19. CACM-2912.html 21.04898
20. CACM-2376.html 20.819803
21. CACM-2323.html 20.771008
22. CACM-2740.html 20.666206
23. CACM-2596.html 20.331076
24. CACM-2406.html 20.197453
25. CACM-2424.html 19.78619
26. CACM-2597.html 19.785717
27. CACM-2895.html 19.652864
28. CACM-2482.html 19.354095
29. CACM-3006.html 19.189846
30. CACM-1960.html 19.077877
31. CACM-1951.html 18.572739
32. CACM-0052.html 18.477087
33. CACM-3072.html 18.377615
34. CACM-2541.html 18.375578
35. CACM-2435.html 18.136814
36. CACM-0088.html 18.135931
37. CACM-3119.html 18.074188
38. CACM-2900.html 17.9496
39. CACM-3153.html 17.887012
40. CACM-1380.html 17.797686
41. CACM-1877.html 17.72507
42. CACM-2672.html 17.709291
43. CACM-2255.html 17.555723
44. CACM-2504.html 17.555723
45. CACM-1846.html 17.546211
46. CACM-3086.html 17.483307
47. CACM-1924.html 17.438635
48. CACM-1828.html 17.39897
49. CACM-2454.html 17.391043
50. CACM-3124.html 17.347383
51. CACM-1948.html 17.274656
52. CACM-3076.html 17.144306
53. CACM-2738.html 16.991253
54. CACM-1780.html 16.88862
55. CACM-2020.html 16.781412
56. CACM-2890.html 16.595543
57. CACM-2616.html 16.590578
58. CACM-2955.html 16.490904
59. CACM-1572.html 16.453297
60. CACM-3059.html 16.385933
61. CACM-2816.html 16.37932
62. CACM-2327.html 16.212214
63. CACM-3073.html 16.094307
64. CACM-2320.html 16.07903
65. CACM-1928.html 16.07676
66. CACM-1153.html 15.929976
67. CACM-2317.html 15.864819
68. CACM-2111.html 15.834263
